date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:07:14	54824/54824	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2024%20Nov%202024%2017:11:25%20GMT	https://attracionemen.com.br/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.25.10	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-content/plugins/elementor/assets/js/frontend-modules.min18be.js	(from https://attracionemen.com.br/)
15:07:14	4307/4307	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2031%20Jan%202024%2012:59:56%20GMT	https://attracionemen.com.br/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-includes/js/dist/hooks.min2757.js	(from https://attracionemen.com.br/)
15:07:15	9141/9141	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2015%20Feb%202024%2016:53:16%20GMT	https://attracionemen.com.br/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-includes/js/dist/i18n.minc33c.js	(from https://attracionemen.com.br/)
15:07:15	25066/25066	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2024%20Nov%202024%2017:11:55%20GMT	https://attracionemen.com.br/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.22.1	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-content/plugins/elementor-pro/assets/js/frontend.min4d52.js	(from https://attracionemen.com.br/)
15:07:15	21464/21464	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2027%20Jun%202024%2013:51:44%20GMT	https://attracionemen.com.br/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-includes/js/jquery/ui/core.minb37e.js	(from https://attracionemen.com.br/)
15:07:15	44127/44127	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2024%20Nov%202024%2017:11:25%20GMT	https://attracionemen.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.25.10	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-content/plugins/elementor/assets/js/frontend.min18be.js	(from https://attracionemen.com.br/)
15:07:16	38282/38282	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2024%20Nov%202024%2017:11:55%20GMT	https://attracionemen.com.br/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.22.1	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min4d52.js	(from https://attracionemen.com.br/)
15:07:16	11849/11849	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jan%202025%2003:00:27%20GMT	https://attracionemen.com.br/wp-content/uploads/elementor/css/post-206.css?ver=1736823627	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-content/uploads/elementor/css/post-20679c4.css	(from https://attracionemen.com.br/politicas-de-privacidade/)
15:07:17	15567/15567	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Jan%202025%2018:07:17%20GMT	https://attracionemen.com.br/wp-json/wp/v2/pages/206	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-json/wp/v2/pages/206.json	(from https://attracionemen.com.br/politicas-de-privacidade/)
15:07:17	2178/2178	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Jan%202025%2018:07:17%20GMT	https://attracionemen.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fattracionemen.com.br%2Fpoliticas-de-privacidade%2F	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-json/oembed/1.0/embed57a6.json	(from https://attracionemen.com.br/politicas-de-privacidade/)
15:07:17	2338/2338	---M-Z	200	added ('OK')	text/xml	date:Thu,%2016%20Jan%202025%2018:07:17%20GMT	https://attracionemen.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fattracionemen.com.br%2Fpoliticas-de-privacidade%2F&format=xml	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-json/oembed/1.0/embed67c0	(from https://attracionemen.com.br/politicas-de-privacidade/)
15:07:17	24139/24139	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2018:07:17%20GMT	https://attracionemen.com.br/politicas-de-privacidade/document.location.href	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/politicas-de-privacidade/document.location.href	(from https://attracionemen.com.br/politicas-de-privacidade/)
15:07:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jan%202025%2018:07:18%20GMT	https://attracionemen.com.br/?p=206	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/index1e11.html	(from https://attracionemen.com.br/politicas-de-privacidade/)
15:07:18	24139/24139	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2018:07:18%20GMT	https://attracionemen.com.br/politicas-de-privacidade/links[i].href	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/politicas-de-privacidade/links[i].href	(from https://attracionemen.com.br/politicas-de-privacidade/)
15:07:18	24139/24139	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2018:07:18%20GMT	https://attracionemen.com.br/politicas-de-privacidade/window.location.href	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/politicas-de-privacidade/window.location.href	(from https://attracionemen.com.br/politicas-de-privacidade/)
15:07:18	24139/24139	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2018:07:18%20GMT	https://attracionemen.com.br/politicas-de-privacidade/baseUrl	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/politicas-de-privacidade/baseUrl	(from https://attracionemen.com.br/politicas-de-privacidade/)
15:07:19	11483/11483	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jan%202025%2003:00:03%20GMT	https://attracionemen.com.br/wp-content/uploads/elementor/css/post-201.css?ver=1736823603	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-content/uploads/elementor/css/post-201fac5.css	(from https://attracionemen.com.br/envios-e-prazos/)
15:07:19	16564/16564	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Jan%202025%2018:07:19%20GMT	https://attracionemen.com.br/wp-json/wp/v2/pages/201	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-json/wp/v2/pages/201.json	(from https://attracionemen.com.br/envios-e-prazos/)
15:07:19	2118/2118	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Jan%202025%2018:07:19%20GMT	https://attracionemen.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fattracionemen.com.br%2Fenvios-e-prazos%2F	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-json/oembed/1.0/embed19e9.json	(from https://attracionemen.com.br/envios-e-prazos/)
15:07:20	2278/2278	---M-Z	200	added ('OK')	text/xml	date:Thu,%2016%20Jan%202025%2018:07:20%20GMT	https://attracionemen.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fattracionemen.com.br%2Fenvios-e-prazos%2F&format=xml	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-json/oembed/1.0/embedb7c8	(from https://attracionemen.com.br/envios-e-prazos/)
15:07:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jan%202025%2018:07:20%20GMT	https://attracionemen.com.br/?p=201	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/index5721.html	(from https://attracionemen.com.br/envios-e-prazos/)
15:07:20	24139/24139	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2018:07:20%20GMT	https://attracionemen.com.br/envios-e-prazos/document.location.href	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/envios-e-prazos/document.location.href	(from https://attracionemen.com.br/envios-e-prazos/)
15:07:20	24139/24139	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2018:07:20%20GMT	https://attracionemen.com.br/envios-e-prazos/links[i].href	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/envios-e-prazos/links[i].href	(from https://attracionemen.com.br/envios-e-prazos/)
15:07:20	24139/24139	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2018:07:20%20GMT	https://attracionemen.com.br/envios-e-prazos/window.location.href	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/envios-e-prazos/window.location.href	(from https://attracionemen.com.br/envios-e-prazos/)
15:07:21	24139/24139	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2018:07:21%20GMT	https://attracionemen.com.br/envios-e-prazos/baseUrl	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/envios-e-prazos/baseUrl	(from https://attracionemen.com.br/envios-e-prazos/)
15:07:21	11770/11770	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jan%202025%2003:00:02%20GMT	https://attracionemen.com.br/wp-content/uploads/elementor/css/post-194.css?ver=1736823602	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-content/uploads/elementor/css/post-194f5c4.css	(from https://attracionemen.com.br/trocas-e-devolucoes/)
15:07:22	23190/23190	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Jan%202025%2018:07:21%20GMT	https://attracionemen.com.br/wp-json/wp/v2/pages/194	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-json/wp/v2/pages/194.json	(from https://attracionemen.com.br/trocas-e-devolucoes/)
15:07:22	2168/2168	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Jan%202025%2018:07:22%20GMT	https://attracionemen.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fattracionemen.com.br%2Ftrocas-e-devolucoes%2F	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-json/oembed/1.0/embed09b7.json	(from https://attracionemen.com.br/trocas-e-devolucoes/)
15:07:22	2328/2328	---M-Z	200	added ('OK')	text/xml	date:Thu,%2016%20Jan%202025%2018:07:22%20GMT	https://attracionemen.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fattracionemen.com.br%2Ftrocas-e-devolucoes%2F&format=xml	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/wp-json/oembed/1.0/embed5fa3	(from https://attracionemen.com.br/trocas-e-devolucoes/)
15:07:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jan%202025%2018:07:22%20GMT	https://attracionemen.com.br/?p=194	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/indexc8fa.html	(from https://attracionemen.com.br/trocas-e-devolucoes/)
15:07:22	24139/24139	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2018:07:22%20GMT	https://attracionemen.com.br/trocas-e-devolucoes/document.location.href	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/trocas-e-devolucoes/document.location.href	(from https://attracionemen.com.br/trocas-e-devolucoes/)
15:07:22	24139/24139	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2018:07:22%20GMT	https://attracionemen.com.br/trocas-e-devolucoes/links[i].href	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/trocas-e-devolucoes/links[i].href	(from https://attracionemen.com.br/trocas-e-devolucoes/)
15:07:23	24139/24139	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2018:07:23%20GMT	https://attracionemen.com.br/trocas-e-devolucoes/window.location.href	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/trocas-e-devolucoes/window.location.href	(from https://attracionemen.com.br/trocas-e-devolucoes/)
15:07:23	24139/24139	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2018:07:23%20GMT	https://attracionemen.com.br/trocas-e-devolucoes/baseUrl	C:/Users/Paulo/Desktop/perfume%20atracione/Atracione/attracionemen.com.br/trocas-e-devolucoes/baseUrl	(from https://attracionemen.com.br/trocas-e-devolucoes/)
